"Term","15","18","77","89","38","66","80","103","22","61","93","94"
"russia",,,,,,,0.0335946248600224,,0.250786988457503,0.206599713055954,0.26919032597266,0.148333333333333
"northKorea",,,,,0.111111111111111,0.113464447806354,0.246360582306831,0.274463007159905,,,,0.0166666666666667
"southKorea",,,,,0.121212121212121,0.136157337367625,0.0559910414333707,0.0477326968973747,,,,
"borderWall",0.228282828282828,0.15843621399177,0.230263157894737,0.103614457831325,,,,,,,,
"nkDenuclearization",,,,,0.101010101010101,0.0809379727685325,0.0974244120940649,0.0942720763723151,,,,
"littleRocketMan",,,,,,0.0302571860816944,0.123180291153415,0.155131264916468,,,,
"nkNuclearProgram",,,,,0.0707070707070707,0.0695915279878971,0.109742441209407,0.105011933174224,,,,
"borderSecurity",0.105050505050505,0.131687242798354,0.185855263157895,0.149397590361446,,,,,,,,
"usMilitary",,,,,0.0101010101010101,0.121028744326778,,,,,,
"russianElectionInterference",,,,,,,,,0.0986358866736621,0.196556671449067,0.0157728706624606,0.0416666666666667
"wallLegislation",0.131313131313131,0.216049382716049,0.0986842105263158,0.072289156626506,,,,,,,,
"rexTillerson",,,,,0.141414141414141,0.0226928895612708,0.0223964165733483,,,,,
"putin",,,,,,,,,0.0944386149003148,,0.0210304942166141,0.116666666666667
"china",,,,,0.0808080808080808,0.037821482602118,0.0447928331466965,,,,,
"russiaGainInfluence",,,,,,,,,0.080797481636936,0.0975609756097561,0.0588853838065195,0.0216666666666667
"britain",,,,,,,,,,,0.115667718191377,0.0333333333333333
"diplomacy",,,,,0.0606060606060606,0.0249621785173979,0.070548712206047,0.0668257756563246,,,,
"intelligenceAgencyInvestigation",,,,,,,,,0.0891920251836306,0.0502152080344333,0,0
"trumpProposesSummit",,,,,0.0101010101010101,0,0,0.125298329355609,,,,
"usMilitaryAction",,,,,0.0303030303030303,0.0718608169440242,0.0223964165733483,0,,,,
"russianSummit",,,,,,,,,0,0,0,0.133333333333333
"poisoning",,,,,,,,,0,0,0.0799158780231335,0.055
"collusionHoax",,,,,,,,,0,0.107604017216643,0,0
"russianhacking",,,,,,,,,0.102833158447009,0.054519368723099,0.010515247108307,0.0166666666666667
"russianRelations",,,,,,,,,0.0314795383001049,0,0,0.108333333333333
"wallCost",0.121212121212121,0.0823045267489712,0.0657894736842105,0.0240963855421687,,,,,,,,
"usAllies",,,,,,0.0151285930408472,,,0.0209863588667366,,0.0736067297581493,
"nuclearWeapons",,,,,,0.0453857791225416,,,,,,
"investigationReport",,,,,,,,,0.0524658971668416,0.0430416068866571,0,0
"mexico",0.101010101010101,0.0823045267489712,0.0164473684210526,0.072289156626506,,,,,,,,
"usMedia",,0.0411522633744856,0.0657894736842105,,,,,,,0.0717360114777618,0.0210304942166141,0.05
"nkAllies",,,,,0.0404040404040404,0.018910741301059,0.0391937290033595,0,,,,
"nerveAgent",,,,,,,,,,,0.0420609884332282,0.05
"accusersOfRussianInfluence",,,,,,,,,0.0524658971668416,,,
"alliedExpulsions",,,,,,,,,0,0,0.0525762355415352,0
"nkDeception",,,,,0,0,0,0.0596658711217184,,,,
"expulsions",,,,,,,,,0,0,0.0578338590956887,0.0166666666666667
"tillersonWarnsNk",,,,,0.0404040404040404,0.0226928895612708,0.0111982082866741,0,,,,
"immigrationDaca",0.0404040404040404,0.0205761316872428,0.0822368421052632,0.0481927710843374,,,,,,,,
"usIntelligence",,,,,0.0101010101010101,0.0075642965204236,,,0.0734522560335782,0.0143472022955524,,
"mexicoPaysForWall",0.0808080808080808,0.0411522633744856,0,0,,,,,,,,
"nkMilitaryPreparedness",,,,,0.0404040404040404,0.0151285930408472,0,0,,,,
"usLaw",,0.0205761316872428,,0.120481927710843,,,,,,,,
"facebook",,,,,,,,,0,0.0573888091822095,0,0
"skMissileDefense",,,,,0.0404040404040404,0,0,0,,,,
"sovietUnion",,,,,,0.0302571860816944,,,,,,
"summitTopics",,,,,,,,,0,0,0,0.0666666666666667
"homelandSecurity",0,0.0102880658436214,0.0493421052631579,0.0843373493975904,,,,,,,,
"fakeNews",,,,,,,,,0.0104931794333683,0.0573888091822095,0,0
"russianDiplomats",,,,,,,,,,,0.0420609884332282,0.0166666666666667
"usExpulsions",,,,,,,,,0,0,0.0420609884332282,0.0166666666666667
"nkSanctions",,,,,0.0101010101010101,0.0151285930408472,0.0335946248600224,0,,,,
"wallOpponents",0.0606060606060606,0.0205761316872428,0.0328947368421053,0.0240963855421687,,,,,,,,
"Environmental groups",,,,0.072289156626506,,,,,,,,
"borderSecurityLoopholes",,,0.0493421052631579,,,,,,,,,
"infrastructureImprovement",0.0606060606060606,,,,,,,,,,,
"slantedMedia",,,,,,,,,0,0.0430416068866571,0,0
"increasedNkStatus",,,,,0,0.0075642965204236,0,0.035799522673031,,,,
"landowners",,0.0205761316872428,,0.072289156626506,,,,,,,,
"japan",,,,,,0.0151285930408472,0.0223964165733483,0.0119331742243437,,,,
"usRetaliation",,,,,,,,,0.0104931794333683,0,0.0347003154574132,0.00833333333333333
"presidentObama",,,,,0.0101010101010101,0.0226928895612708,,,0.0104931794333683,,,0.0166666666666667
"skDefense",,,,,0.0303030303030303,0.0037821482602118,0,0,,,,
"uscbp",0,0.0205761316872428,0.0328947368421053,0.0240963855421687,,,,,,,,
"deportationPlan",0.0101010101010101,0.0102880658436214,0.0575657894736842,0.0120481927710843,,,,,,,,
"2006SecureFenceAct",0.0202020202020202,0.0411522633744856,0,0,,,,,,,,
"TrumpWarnsNk",,,,,0.0101010101010101,0,0.0223964165733483,0,,,,
"landUse",0,0.0205761316872428,0,0.0481927710843374,,,,,,,,
"russiaSanctions",,,,,,,,,0.0209863588667366,0,0.010515247108307,0
"russianSpies",,,,,,,,,,,0.0210304942166141,0.0166666666666667
"skTroops",,,,,0.0202020202020202,0.0075642965204236,0,0,,,,
"usBorderStates",0.0202020202020202,0,0.0328947368421053,0,,,,,,,,
"wallSupporters",0.0202020202020202,0.0411522633744856,0,0,,,,,,,,
"Cold War",,,,,,0.0151285930408472,,,,,,
"arms race",,,,,,,,,,,,0.0333333333333333
"britishExpulsions",,,,,,,,,0,0,0.0210304942166141,0
"civil liberties",,,,0.0481927710843374,,,,,,,,
"cyberattack",,,,,0,0.0151285930408472,0,0,,,,
"preventativeWarOpponents",,,,,0,0.0151285930408472,0,0,,,,
"reducedUsAsianInfluence",,,,,0,0,0.0223964165733483,0,,,,
"nkObjectives",,,,,0,0.0037821482602118,0.0111982082866741,0.0178997613365155,,,,
"consulate",,,,,,,,,,,0.010515247108307,0.0166666666666667
"purchasePrivateProperty",0,0.0205761316872428,0,0.0240963855421687,,,,,,,,
"tillersonVisitsSk",,,,,0.0101010101010101,0.0075642965204236,0,0,,,,
"skAllies",,,,,0,0.0075642965204236,0.0111982082866741,0.00596658711217184,,,,
